data$Geneid,C07,C10,C11,C12,C17,C18,C35,C36,C37,C39,C42,C44,C49,D01,D04,D05,D15,D16,D19,D20,D25,D31,D38,D41,D51,D57,E02,E03,E06
CCDC39,113.85145526687991,140.25428053311234,113.04206512108452,193.56947458263843,111.2996515670598,113.26773774287243,165.3492154846983,95.73457936167274,184.71693040021455,120.75333897265118,103.5833016720703,148.34486446443077,121.85703772649047,86.46172445414183,102.64452984333477,96.86180932755246,94.13179923082144,122.97899995285103,103.21141967927127,77.06934253597322,96.70127863370507,95.83275780543734,110.74941787114247,128.07997201043227,85.7955205977169,126.31707758606343,124.5448148975677,131.60385823140842,112.55966827157182
SOX2-OT,1044.587102073623,1545.8460919627817,1432.6351518406834,2000.8763035940076,1239.4733924513478,1018.164939271095,1720.2120137267734,864.2340794430457,1916.9905360672983,1159.7628380450235,985.521127337126,1269.7044313299666,1138.255511490627,1005.1175467793988,1222.1860297624976,764.959930074004,811.2257304498881,1225.4290420833736,855.5356233655257,840.8610357283048,1012.4507365384303,776.0742082993899,1265.9804146304734,1666.4471083555143,833.4422000921071,1204.9984374986313,1372.5608982010297,1367.34178128565,984.5218984820149
MAP6D1,159.39203737363187,179.8913598142093,159.9506771781332,166.90429185951987,215.51659803439762,196.6626655315807,136.3405811891372,230.15642024621326,161.73779073320222,188.42828718809304,229.36302513101282,173.86656157659093,193.86346911032575,232.00562728528058,238.70820893798782,264.50724854831634,214.70511509951407,206.70938289947298,193.98772855381108,246.16178063728762,206.21838937549154,208.77850807613135,185.2188540258762,195.63863856538555,179.76204315712113,195.29285021529543,211.85458204225435,147.2178753097111,207.10978961969215
ABCF3,64.04144358761995,36.58807318255104,71.51640854599225,71.10715392831617,56.661640797775895,53.52211783454411,62.36856373545638,72.7845089667512,69.82123206515287,62.36710913972094,62.14998100324218,81.35040954501042,65.08273605846651,95.8284112700072,57.289970145117074,73.26726602981532,69.80560392397994,65.41436167704842,89.53279779406665,92.02309556534117,95.53620298751586,67.59632023776383,66.83154526706873,87.96701374342875,80.07581922453578,84.76540732748994,77.03802983354703,41.26561656408569,77.29097221314599
LINCR-0002,236.9533412741938,332.3416647415053,387.5727947008612,485.8988851768271,320.7453595159814,221.5566738267175,414.8234704265238,144.91330163650463,423.3464577114965,331.7399422325582,227.88326367855467,304.6652592764116,228.48194573716964,270.19288891919325,253.0307014742671,178.82180183548147,240.08897107187042,295.67291478025885,185.28315099049902,154.13868507194644,233.01512923784355,183.10901937824633,376.16612621750113,392.684749350666,182.21334374562733,249.310021551441,301.73228351472585,341.2778018543303,218.36575644684933
SENP5,1133.533551500873,2059.0954518846784,1395.723457107268,1509.0518222564874,1398.3283496879694,1416.4690719932837,1976.9384272424893,956.6900773197298,1502.4822089969605,1561.831648030884,1353.9817289992047,1679.6466911940388,1312.73263368992,1153.5435070923422,1236.5085222987768,874.239920084576,1035.449791539036,1517.6131909075232,896.5714890211397,1233.1094805755715,1250.1261683610308,1048.1707884969708,1328.0382780927516,1406.0647476749652,1159.4651783634313,1204.16740409346,1803.973865268893,1185.5500110168402,1163.8669699280526
ZNF732,51.94472646551396,111.79689028001708,73.05439582655121,123.44992001443778,69.81523598297387,48.54331617551676,78.32331259801498,56.39160154180723,90.14893253981762,55.73231029506977,42.913082121286266,73.37487919746039,52.6200844728027,52.59754904293628,57.289970145117074,53.39817693698405,40.19110528956421,58.436829764829916,43.52288781656018,35.658949531569704,47.76810149375793,41.071181916616,72.55996343281748,77.4109720942173,45.75761098544901,49.8620043102882,71.90216117797723,94.79938940398064,63.033414232080226
NSG1,291.7443541213798,272.3778781367689,311.442424313192,302.2054041953437,320.7453595159814,294.99399829737104,255.27598180093773,301.6294966189689,311.1021985687824,299.8929077782326,294.47252903917126,290.3093046508215,297.7188989908574,358.81615648468863,354.4816902729119,286.8599737777515,332.10544897166216,327.94399987426937,281.0335041869314,322.08083447869404,293.59906283968286,352.52764478428736,391.44190799283115,378.61002715171736,329.2913790559992,315.7926939651586,281.1888088924467,317.85677623687627,314.416673371924
LOC101928306,237.6649128696118,350.63570133278085,278.3756977811741,449.3577088525535,300.50905923106143,257.65298585466587,426.4269241447482,255.72935582912584,370.317673864545,289.27722962679076,250.81956619165595,357.3037595702419,308.79681151144746,237.76974224889005,331.80441042380306,245.879977523787,196.72488378576168,289.56757435706766,314.6083033597064,240.41033716445378,229.5199022992759,250.70533961601018,236.77461751761496,255.4562079109171,237.77615708510112,309.1444267237868,313.28798798975794,308.93448076356043,273.8951927941581
STK32B,1565.4575099195988,2012.3440250403075,1668.7161994064857,2179.6317877749134,1778.7707950444649,1708.973669461141,1792.7335994656762,1533.7204186777572,2376.5733294075453,1770.1643317529304,1420.5709943598213,1765.7824189475793,1761.3880907738169,1484.980117499886,1647.086641672116,1601.9453081095214,1418.3229524554108,1738.2776376314332,1541.9537397867034,1575.8955115564675,1413.2367588275213,1488.83034447733,1399.6435051646108,1622.1117334288263,1511.635362912155,1480.0704946103879,1787.282292138291,1822.3788504247573,1682.3918417657603
USP17L10,6.404144358761995,14.22869512654763,6.920942762515378,11.851192321386026,8.094520113967985,3.7341012442705197,13.053885433002497,5.245730375982069,8.83813064115859,18.577436765023258,2.9595229049162946,3.1902121390200167,2.769478130147511,0,7.161246268139634,6.209090341509773,3.172981996544543,3.488765956109249,1.243511080473148,3.450866083700294,2.3301512923784355,2.5669488697885,2.8642090828743743,5.629888879579441,2.4513005885061974,5.817233836200289,20.54347462227921,8.922295473315824,3.7519889423857276
USP17L11,8.538859145015993,27.441054886913285,19.224841006987162,20.739586562425547,8.094520113967985,9.95760331805472,23.206907436448883,11.802893345959653,18.56007434643304,11.942637920372094,7.3988072622907355,12.760848556080067,15.23212971581131,7.9256580749630015,7.161246268139634,7.450908409811728,5.288303327574239,15.69944680249162,7.461066482838887,9.202309556534116,11.650756461892177,9.412145855891167,12.411572692455621,9.14856942931659,9.80520235402479,6.64826724137176,41.08694924455842,15.614017078302693,7.503977884771455
USP17L17,11.38514552668799,9.14701829563776,11.534904604192297,23.702384642772053,8.094520113967985,8.712902903297879,17.40518057733666,8.524311860970862,13.257195961737887,14.59655745823256,9.618449440977956,14.355954625590075,19.386346911032575,5.7641149636094555,9.548328357519512,4.9672722732078185,6.345963993089086,14.827255313464308,2.487022160946296,5.751443472833823,6.990453877135307,11.123445102416833,9.547363609581248,7.7410972094217305,12.256502942530986,3.32413362068588,32.099179097311264,13.383443209973738,10.505569038680036
USP17L21,6.404144358761995,14.22869512654763,9.996917323633324,12.83879168150153,4.047260056983992,8.712902903297879,17.40518057733666,5.245730375982069,12.373382897622028,7.961758613581396,7.3988072622907355,7.975530347550042,12.462651585663798,6.484629334060638,5.967705223449696,4.9672722732078185,6.345963993089086,13.955063824436996,2.487022160946296,3.450866083700294,4.660302584756871,2.5669488697885,4.773681804790624,8.44483331936916,3.2684007846749297,6.64826724137176,15.407605966709406,10.037582407480302,9.755171250202892
USP17L24,11.38514552668799,14.22869512654763,9.227923683353838,18.764387842194544,8.094520113967985,11.20230373281156,26.107770866004994,7.868595563973103,13.257195961737887,14.59655745823256,5.919045809832589,12.760848556080067,9.693173455516288,5.7641149636094555,10.741869402209451,2.4836361366039093,6.345963993089086,10.466297868327747,7.461066482838887,2.300577389133529,8.155529523324525,2.5669488697885,4.773681804790624,6.333624989526871,6.536801569349859,9.97240086205764,24.39537611395656,13.383443209973738,9.755171250202892
USP17L26,7.827287549597994,12.19602439418368,9.996917323633324,17.77678848207904,2.023630028491996,9.95760331805472,21.756475721670828,8.524311860970862,20.32770047466476,17.250476996093024,5.919045809832589,15.951060695100084,13.847390650737553,5.7641149636094555,9.548328357519512,4.9672722732078185,5.288303327574239,11.338489357355058,3.7305332414194434,6.901732167400588,12.815832108081397,3.4225984930513333,8.592627248623122,6.333624989526871,2.4513005885061974,9.97240086205764,17.97554029449431,11.15286934164478,13.50716019258862
USP17L27,7.115715954179994,16.261365858911574,16.148866445869217,21.72718592254105,8.094520113967985,13.691704562325238,26.107770866004994,7.868595563973103,15.024822089969605,21.231356302883725,9.618449440977956,12.760848556080067,8.308434390442532,7.205143704511819,14.322492536279269,9.934544546415637,6.345963993089086,19.18821275860087,9.948088643785184,5.751443472833823,5.825378230946089,3.4225984930513333,9.547363609581248,1.4074722198948602,7.353901765518591,6.64826724137176,35.95108058898862,7.807008539151346,6.75358009629431
USP17L28,9.962002335851992,8.130682929455787,15.379872805589729,19.751987202310044,5.059075071229991,4.97880165902736,18.855612292114717,9.18002815796862,14.141009025853746,17.250476996093024,6.658926536061663,11.165742486570059,6.923695325368777,5.043600593158273,11.935410446899391,4.9672722732078185,3.172981996544543,7.84972340124581,7.461066482838887,8.052020861967351,9.320605169513742,6.845196986102667,10.502099970539373,5.629888879579441,8.988102157856057,2.49310021551441,25.67934327784901,10.037582407480302,9.755171250202892
USP17L29,7.115715954179994,13.212359760365656,12.303898244471783,22.714785282656553,11.12996515670598,8.712902903297879,10.153022003446386,6.557162969977585,15.024822089969605,17.250476996093024,11.098210893436104,12.760848556080067,5.538956260295022,9.366686815865366,10.741869402209451,4.9672722732078185,4.230642662059391,13.082872335409682,11.191599724258332,6.901732167400588,6.990453877135307,5.133897739577,4.773681804790624,7.7410972094217305,4.085500980843662,5.817233836200289,25.67934327784901,15.614017078302693,11.255966827157183
USP17L6P,3.557857977089997,13.212359760365656,10.76591096391281,19.751987202310044,14.165410199443974,11.20230373281156,13.053885433002497,7.868595563973103,10.60575676939031,11.942637920372094,4.439284357374442,7.975530347550042,13.847390650737553,5.7641149636094555,14.322492536279269,2.4836361366039093,6.345963993089086,10.466297868327747,4.974044321892592,3.450866083700294,5.825378230946089,4.278248116314167,2.8642090828743743,4.92615276963201,7.353901765518591,4.98620043102882,33.38314626120371,10.037582407480302,7.503977884771455
LINC02270,43.40586732049796,90.45384759019564,45.370624776489706,85.92114433004869,46.543490655315914,57.25621907881464,59.467700305900266,46.55585708684086,85.72986721923833,51.751430988279076,29.595229049162942,54.233606363340286,30.46425943162262,48.27446282022919,51.32226492166738,44.70545045887037,33.84514129647513,49.7149148745568,33.574799172774995,25.30635128046882,24.466588569973574,25.669488697885,41.05366352119937,42.92790270679323,29.415607062074365,46.537870689602315,62.91439103073007,66.917216049868685,36.76949163538013
BOD1L1,381.4023751440477,378.0767562196941,333.74323988129714,370.3497600433133,274.2018688606655,275.0787916612616,516.3536904609877,281.95800770903617,365.0147954798498,315.8164250053954,258.95825418017574,336.56738066661177,297.7188989908574,299.0134637372405,299.5788022171747,265.7490666166183,251.72323839253374,294.8007232912315,273.5724377040925,256.5143788883885,277.28800379303385,284.0756749232607,280.6924901216887,379.3137632616648,316.21777591729943,341.55472952547416,423.7091640845087,313.3956285002183,354.1877561612127
LINC01085,103.88945293102792,130.0909268712926,107.6591096391281,123.44992001443778,132.54776686622577,124.47004147568398,169.70051062903246,114.75035197460774,181.18167814375113,164.54301134734885,95.4446136835505,130.79869769982068,120.47229866141672,87.18223882459301,122.93472760306372,95.6199912592505,72.9785859205245,135.1896807992334,116.8900415644759,65.56645559030558,104.8568081570296,108.66750215437983,101.20205426156123,92.89316651306076,102.95462471726029,126.31707758606343,127.1127492253526,115.98984115310573,114.06046384852611
C1QTNF7-AS1,1216.787428164779,1570.238140751149,1199.6300788359988,1469.5478478518673,1186.859011710556,1278.3073259552746,1550.511503097741,1375.0370748042997,1679.2448218201323,1490.1758205086514,1157.173455822271,1426.0248261419474,1347.3511103167639,1124.722932274295,1495.5069289964936,1264.1707935313898,1189.8682487042036,1343.1748931020609,1204.9622369784802,1106.5777241732276,1130.1233768035413,1275.7735882848845,1170.506778534661,1223.7970951985808,1090.8287618852578,1313.0327801709225,1590.8353160627462,1390.762806903104,1286.9322072383045
C1QTNF7,99.62002335851992,101.63353661819734,70.74741490571276,130.3631155352463,100.16968641035382,100.82073359530403,92.82762974579553,91.8002815796862,112.24425914271411,88.9063045183256,80.64699915896902,106.87210665717056,88.62330016472035,85.74121008369065,105.03161193271464,54.639995005286,75.09390725155419,82.85819145759466,70.88013158696943,56.36414603377146,60.58393360183933,78.71976534018067,86.88100884718935,89.37448596332361,75.99031824369212,76.45507327577523,127.1127492253526,105.95225874562541,93.04932577116604
CD38,616.9325732274054,733.7941343833849,582.1281856915713,643.9147827953075,608.1008235618449,617.3714057193926,783.2331259801498,628.8319288208504,639.880658419882,674.0955626165583,554.1706639455762,697.0613523758736,634.21049180378,540.3857778383865,584.8351118980702,651.9544858585261,549.9835460677208,593.0902125385722,641.6517175241443,484.27154041260786,597.6838064950688,594.6764881676692,515.5576349173874,454.6135270260398,655.3143573273234,583.3854504303719,640.6996147823328,596.6785097779958,664.8524405907509
