Geneid	C36	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57
USP17L6P	7.868595564	5.764114964	14.32249254	2.483636137	6.345963993	10.46629787	4.974044322	3.450866084	5.825378231	4.278248116	2.864209083	4.92615277	7.353901766	4.986200431
LINC02270	46.55585709	48.27446282	51.32226492	44.70545046	33.8451413	49.71491487	33.57479917	25.30635128	24.46658857	25.6694887	41.05366352	42.92790271	29.41560706	46.53787069
BOD1L1	281.9580077	299.0134637	299.5788022	265.7490666	251.7232384	294.8007233	273.5724377	256.5143789	277.2880038	284.0756749	280.6924901	379.3137633	316.2177759	341.5547295
LINC01085	114.750352	87.18223882	122.9347276	95.61999126	72.97858592	135.1896808	116.8900416	65.56645559	104.8568082	108.6675022	101.2020543	92.89316651	102.9546247	126.3170776
C1QTNF7-AS1	1375.037075	1124.722932	1495.506929	1264.170794	1189.868249	1343.174893	1204.962237	1106.577724	1130.123377	1275.773588	1170.506779	1223.797095	1090.828762	1313.03278
C1QTNF7	91.80028158	85.74121008	105.0316119	54.63999501	75.09390725	82.85819146	70.88013159	56.36414603	60.5839336	78.71976534	86.88100885	89.37448596	75.99031824	76.45507328
CD38	628.8319288	540.3857778	584.8351119	651.9544859	549.9835461	593.0902125	641.6517175	484.2715404	597.6838065	594.6764882	515.5576349	454.613527	655.3143573	583.3854504
LDB2	1212.419433	1230.638545	1175.637929	927.638097	1196.214213	1443.476914	1495.94383	1269.918719	1419.062137	1128.601853	1353.81616	1805.786858	1255.065901	1691.15298
KCNIP4	2007.803301	1321.423355	2150.760963	1446.71805	1290.346012	2094.131765	1272.111835	1068.618197	1514.59834	1396.420185	2129.062085	2204.805232	1281.213108	1582.287603
TBC1D19	701.6164378	606.6730999	737.6083656	656.9217581	720.2669132	758.8065955	646.6257618	602.751276	581.3727474	740.9925737	752.3322524	755.108846	631.6184516	703.8852942
LINC02261	43.2772756	69.88989393	71.61246268	57.12363114	67.69028259	96.81325528	34.81831025	59.81501212	60.5839336	52.19462702	90.69995429	114.0052498	67.81931628	77.28610668
LINC02501	38.68726152	38.907776	71.61246268	28.56181557	54.99835461	73.26408508	27.35724377	36.80923823	61.74900925	47.9163789	94.51889973	72.48481932	53.92861295	49.86200431
LOC101928622	104.9146075	155.631104	202.9019776	91.89453705	139.6112078	220.6644467	93.26333104	88.57222948	192.2374816	81.28671421	191.9020086	353.9792633	143.8096345	150.4170463
ARAP2	1224.878043	1102.386987	1363.023873	1064.238085	1140.158197	1200.135489	1195.014148	920.2309557	1154.589965	1198.765122	1269.79936	1318.097734	1342.495622	1266.494909
LOC439933	186.2234283	152.7490465	194.5471903	187.5145283	189.3212591	202.3484255	220.1014612	162.1907059	164.2756661	183.1090194	186.1735904	187.8975414	239.4103575	211.9135183
LINC02505	182.9448469	166.4388196	199.3213545	153.9854405	147.0148325	222.4088297	161.6564405	129.9826225	207.383465	165.1403773	232.0009357	242.0852218	151.9806365	186.1514828
LINC02616	22.2943541	35.30520415	21.4837388	26.07817943	20.09555264	31.3988936	14.92213297	17.25433042	27.96181551	25.6694887	36.27998172	34.48306939	25.33010608	30.74823599
NWD2	420.9698627	458.967654	508.448485	398.6235999	365.9505903	504.1266807	370.566302	361.1906501	498.6523766	408.1448703	704.5954344	697.402485	403.6474969	460.3925065
UGDH	193.4363076	262.2672308	206.4826007	194.9654367	244.3196137	208.4537659	182.7961288	234.6588937	265.6372473	264.3957336	301.6966901	345.53443	209.9947504	175.3480485
NSUN7	369.8239915	366.7418146	396.2556268	314.1799713	347.970359	367.1926169	425.2807895	311.7282362	334.3767105	391.8875275	424.8576806	391.2772771	321.1203771	351.5271304
GRXCR1	183.6005632	201.0235094	284.0627686	155.2272585	179.8023131	263.4018297	184.0396399	139.184932	206.2183894	212.2011066	261.5977629	309.6438884	201.0066483	213.5755851
LINC02383	31.47438226	26.65903171	41.77393656	28.56181557	24.32619531	56.69244679	42.27937674	12.65317564	19.80628599	29.09208719	42.96313624	49.96526381	31.04980745	31.5792694
KCTD8	200.6491869	226.2415123	356.8687724	191.2399825	236.9159891	406.4412339	176.5785734	203.6010989	270.2975499	217.3350043	365.6640262	395.4996938	212.446051	295.0168588
YIPF7	32.78581485	27.37954608	58.48351119	22.35272523	19.03789198	54.07587232	42.27937674	28.75721736	29.12689115	29.94773681	48.69155441	44.33537493	23.69590569	32.4103028
GABRG1	121.9632312	143.3823597	230.3534216	202.4163451	150.1878145	173.5661063	136.7862189	108.1271373	160.7804392	150.5943337	161.350445	114.0052498	116.0282279	133.7963782
GABRA2	204.5834847	206.7876243	293.611097	213.5927077	195.6672231	252.9355318	144.2472853	156.4392625	223.6945241	225.8915005	265.4167083	258.2711524	169.1397406	201.9411175
COX7B2	222.2878247	235.6081991	303.1594254	166.4036212	227.3970431	300.9060637	213.8839058	232.3583163	258.6467935	254.9835877	302.6514264	377.2025549	223.0683536	270.0858567
GABRA4	107.5374727	91.50532505	119.3541045	73.26726603	87.78583524	129.0843404	88.28928671	78.21963123	99.03142993	84.7093127	118.3873088	140.747222	108.6743261	125.4860442
GABRB1	553.4245547	507.9626312	766.2533507	412.2835987	511.9077621	730.8964678	493.6738989	430.2079718	579.0425962	512.5341243	655.90388	709.3659988	537.6519291	761.2265991
SPATA18	70.81736008	85.02069571	118.1605634	72.02544796	68.74794326	116.8736595	73.36715375	74.76876515	80.39021959	84.7093127	101.2020543	156.9331525	75.17321805	94.73780819
KIT	738.9922667	657.8296202	846.2206007	686.7253918	682.1911293	650.6548508	662.7914059	573.9940586	584.8679744	694.7874941	529.8786803	498.2451658	674.1076618	706.3783944
LINC02494	3.278581485	10.08720119	7.161246268	7.45090841	9.51894599	14.82725531	9.948088644	3.450866084	12.81583211	9.412145856	23.86840902	9.852305539	5.719701373	7.479300647
LINC02429	44.5887082	46.11291971	102.6445298	40.97999625	32.78748063	81.98599997	48.49693214	36.80923823	53.59347972	44.49378041	108.8399451	88.67074985	48.20891157	58.17233836
ADGRL3-AS1	73.44022526	67.72835082	133.676597	83.20181058	70.86326459	137.8062553	74.61066483	55.21385734	100.1965056	85.56496233	200.4946358	111.1903054	71.08771707	122.992944
TECRL	110.1603379	119.6053855	180.2246977	90.65271899	115.2850125	204.0928084	116.8900416	82.82078601	130.4884724	137.7595893	261.5977629	201.2685274	92.33232217	164.5446142
LINC02232	93.76743047	99.43098312	136.0636791	115.4890804	69.80560392	157.8666595	85.80226455	57.51443473	104.8568082	94.97710818	140.3462451	144.2659025	73.53901766	114.6826099
TMPRSS11D	200.6491869	149.8669891	210.0632239	217.318162	195.6672231	208.4537659	262.380838	187.4970572	202.7231624	189.9542164	149.8936087	175.9340275	210.8118506	223.547986
TMPRSS11F	43.9329919	49.71549156	93.09620149	43.46363239	42.30642662	104.6629787	43.52288782	55.21385734	57.08870666	68.45196986	81.15259068	116.8201943	50.66021216	81.44127371
TMPRSS11B	7.868595564	13.68977304	16.70957463	23.5945433	21.15321331	42.73738296	16.16564405	13.80346433	17.47613469	22.2468902	23.86840902	30.26065273	18.79330451	20.77583513
CSN1S2AP	11.80289335	14.41028741	15.51603358	7.45090841	11.63426732	14.82725531	9.948088644	10.35259825	22.13643728	11.1234451	25.77788175	41.52043049	15.52490373	25.76203556
MUC7	50.49015487	54.03857778	62.06413432	52.15635887	52.88303328	78.49723401	59.68853186	36.80923823	44.27287456	84.7093127	72.55996343	90.78195818	40.85500981	56.51027155
CFAP299	917.3470995	1022.409892	1428.66863	1130.054442	1035.449792	1534.184829	958.747043	970.8436582	1061.383914	965.172775	1228.745697	1570.738997	991.142538	1273.97421
GPAT3	557.3588524	533.9011485	531.1257649	548.8835862	497.1005128	525.9314679	549.6318976	491.1732726	567.3918397	555.3166055	569.0228711	557.3589991	588.3121412	589.2026843
TACR3	114.750352	133.2951585	138.4507612	115.4890804	135.3805652	216.3034893	125.5946191	88.57222948	144.4693801	173.6968735	246.3219811	231.5291802	122.5650294	157.896347
DKK2	140.3232876	144.1028741	219.6115522	101.8290816	108.9390485	231.1307446	115.6465305	74.76876515	122.3329428	120.6465969	253.0051357	204.787208	107.0401257	153.74118
ZGRF1	350.8082189	289.6467769	343.7398209	353.9181495	305.6639323	375.0423403	333.2609696	330.1328553	304.0847437	342.2598493	364.7092899	282.9019162	379.9515912	347.3719634
NDST4	289.170887	317.7468374	358.0623134	370.0617844	319.413521	501.5101062	286.0075485	231.2080276	370.4940555	356.8058929	737.0564707	498.2451658	373.4147896	394.7408675
LINC02262	44.5887082	49.71549156	66.8382985	37.25454205	58.1713366	67.15874466	33.57479917	36.80923823	30.2919668	33.37033531	54.41997257	69.66987488	31.86690765	44.04477047
LINC02263	5.245730376	10.80771556	19.09665672	2.483636137	3.172981997	20.93259574	7.461066483	3.450866084	10.48568082	11.1234451	14.32104541	22.51955552	3.268400785	8.310334052
LINC01378	265.5651003	328.5545529	369.9977239	293.0690641	357.4893049	445.6898509	228.8060388	288.7224623	341.3671643	291.7765215	493.5986986	676.2904017	289.2534694	376.4581325
NDST3	451.1328123	528.8575479	655.2540335	608.4908535	487.5815668	575.6463828	527.2486981	445.1617248	477.6810149	426.969162	494.553435	603.8055823	514.7731236	539.34068
LINC02172	37.37582893	55.47960652	84.74141417	43.46363239	74.03624659	78.49723401	49.74044322	52.91327995	52.42840408	68.45196986	145.1199269	98.52305539	50.66021216	70.63783944
SLC7A11-AS1	32.13009855	59.80269275	60.87059328	52.15635887	58.1713366	68.03093614	57.2015097	40.26010431	78.06006829	59.89547363	91.65469065	78.1147082	31.04980745	66.48267241
LINC00499	304.2523618	312.7032368	411.7716604	253.3308859	367.0082509	354.981936	312.1212812	202.4508102	319.2307271	304.6112659	480.2323896	402.5370549	251.6668604	422.9960032
ELMOD2	93.76743047	84.30018134	126.5153507	106.7963539	117.4003339	102.0464042	93.26333104	80.52020862	95.53620299	100.9666555	127.9346724	121.0426109	107.0401257	118.0067435
RNF175	323.9238507	229.1235698	273.3208992	247.1217956	229.5123644	263.4018297	313.3647923	234.6588937	250.4912639	244.7157923	229.1367266	218.8619302	331.7426796	274.2410237
DCHS2	362.6111122	370.3443864	515.6097313	345.225423	333.1631096	518.0817445	328.2869252	351.9883405	421.7573839	351.6719952	525.1049985	648.1409573	380.7686914	447.9270054
GRIA2	139.011855	159.2336759	225.5792574	110.5218081	178.7446525	236.3638935	119.3770637	109.277426	174.7613469	132.6256916	207.1777903	240.6777496	138.9070333	176.1790819
GASK1B	192.124875	175.8055064	257.8048657	162.6781669	218.9357578	190.1377446	192.7442175	144.9363755	173.5962713	210.4898073	241.5482993	201.2685274	227.9709547	231.85832
FSTL5	958.6572262	979.1790294	1303.346821	1058.028994	938.1450103	1564.711531	1014.705042	884.5720061	1197.697764	1049.882088	1716.615977	1662.224692	946.2020272	1097.795128
MARCHF1	1626.832133	1363.933703	1960.987936	2633.896123	2294.065984	2748.275382	1864.02311	2164.843323	1698.680292	2148.536204	2172.025221	2266.030274	2626.977131	2459.027846
SPOCK3	839.9725765	966.9302851	1009.735724	856.8544671	743.5354479	1092.855936	580.7196746	706.2772585	764.2896239	697.354443	1112.267861	1209.018637	795.0384909	935.7436142
GALNTL6	2042.556265	2082.286531	2950.433462	2263.834339	2176.66565	2664.544999	2347.74892	1842.762489	2333.646519	2311.109632	3506.746654	2717.125121	2101.581705	2428.27961
LINC02269	61.63733192	48.99497719	79.96724999	38.49636012	49.71005128	83.73038295	52.22746538	48.31212517	52.42840408	50.48332777	66.83154527	53.48394436	60.46541452	60.66543858
WDR17	293.7609011	270.1928889	432.0618582	307.9708809	299.3179683	273.8681276	293.468615	265.7166884	274.9578525	251.5609892	339.8861445	277.2720273	313.7664753	290.8616918
FRG1	234.7464343	193.8183657	195.7407313	175.0963476	213.6474544	232.0029361	216.370928	189.7976346	198.0628599	210.4898073	251.0956629	214.6395135	229.6051551	228.5341864
NKD2	373.102573	371.7854152	322.2560821	322.8726978	308.8369143	313.988936	360.6182133	401.4507544	375.1543581	480.0194387	395.2608534	528.5058186	343.9991826	320.7788944
LINC01019	123.9303801	125.3695005	170.6763694	116.7308984	212.5897938	178.7992553	113.1595083	132.2831999	163.1105905	138.615239	148.9388723	209.7133608	122.5650294	170.3618481
LINC02199	52.45730376	59.08217838	75.19308582	52.15635887	52.88303328	76.75285103	69.63662051	48.31212517	48.93317714	63.31807212	61.1031271	68.26240266	49.84311197	68.14473922
LINC02112	273.4336958	249.2979722	361.6429365	224.7690704	319.413521	431.7347871	249.9457272	225.4565841	313.4053488	324.2912072	421.9934715	496.1339575	244.3129587	376.4581325
MARCHF11	112.1274868	124.6489861	146.8055485	80.71817444	167.1103852	182.2880212	83.31524239	72.46818776	117.6726403	219.9019532	186.1735904	204.0834719	103.7717249	161.2204806
LINC02218	180.977698	144.8233885	137.2572201	120.4563526	141.7265292	179.6714467	120.6205748	113.8785808	137.4789263	176.2638224	184.2641177	141.4509581	161.7858388	211.0824849
CDH18	1026.851721	1141.294763	1522.958373	936.3308235	1023.815524	1676.352042	887.8669115	768.392848	1140.609058	1118.334058	1862.69064	1870.53058	963.3611313	1286.439711
LINC02241	373.102573	397.7239325	657.6411156	423.4599613	370.1812329	599.195553	409.1151455	320.9305458	433.4081404	448.3604026	580.4797075	680.5128183	388.1225932	468.7028405
CDH12	1041.933196	1113.194702	1616.054575	979.7944559	1242.751282	1876.083893	1009.730997	917.9303783	1222.164353	1131.168802	1713.751768	1838.862455	1060.596055	1355.415484
LINC02239	3.934297782	2.882057482	7.161246268	2.483636137	11.63426732	9.594106379	6.217555402	9.202309557	3.495226939	7.700846609	8.592627249	7.741097209	5.719701373	10.80343427
LINC02228	62.29304821	65.56680771	93.09620149	53.39817694	87.78583524	120.3624255	88.28928671	39.10981562	95.53620299	64.17372174	107.8852088	93.59690262	65.36801569	77.28610668
LINC02211	98.35744455	116.0028136	127.7088918	108.0381719	130.0922619	163.9719999	139.273241	77.06934254	110.6821864	94.97710818	146.0746632	187.8975414	115.2111277	139.6136121
CAPSL	135.0775572	144.1028741	132.483056	95.61999126	131.1499225	127.3399574	125.5946191	113.8785808	139.8090775	108.6675022	112.6588906	138.6360137	134.0044322	149.5860129
PLCXD3	182.2891306	267.3108314	315.0948358	150.2599863	248.5502564	348.0044041	208.9098615	198.9999442	299.4244411	282.3643757	374.2566535	422.241666	196.1040471	326.5961282
FGF10	66.88306229	88.62326757	107.418694	65.81635762	79.32454991	135.1896808	64.66257618	64.4161669	75.729917	94.12145856	141.3009814	152.0069997	83.34422001	117.1757101
LINC02224	17.70434002	12.96925867	19.09665672	9.934544546	11.63426732	20.93259574	12.4351108	21.8554852	10.48568082	39.35988267	24.82314538	25.33449996	11.43940275	14.95860129
GAPT	59.01446673	51.87703467	47.74164179	55.88181307	47.59472995	44.48176594	59.68853186	55.21385734	54.75855537	45.34943003	48.69155441	43.63163882	59.64831432	63.15853879
PDE4D	6820.105205	6546.59357	7970.467096	7170.257526	6985.848696	7957.875146	6797.031566	6344.992439	6001.304654	5902.271101	7041.180662	6338.551142	6634.036493	7591.490156
PTCD2	329.8252974	381.8726163	332.9979515	360.1272398	365.9505903	370.6813828	333.2609696	333.5837214	344.8623913	296.9104193	283.5566992	384.239916	331.7426796	370.6408987
ZBED3-AS1	314.7438226	340.0827829	329.4173283	356.4017856	375.4695363	327.0718084	298.4426593	334.7340101	322.725954	358.5171921	317.9272082	386.3511244	326.8400785	387.2615668
ARSB	1601.259197	1466.246744	1669.763922	1505.083499	1598.125266	1584.771936	1575.528539	1488.473571	1515.763416	1477.706899	1523.759232	1596.777233	1388.253233	1689.490913
CKMT2-AS1	166.5519394	185.1721932	199.3213545	146.5345321	185.0906165	192.7543191	167.8739959	187.4970572	206.2183894	174.5525231	202.4041085	255.4562079	190.3843457	182.8273491
HAPLN1	137.7004224	131.8541298	164.7086642	131.6327152	142.7841898	174.4382978	124.351108	96.62425034	131.653548	112.9457503	169.9430723	175.2302914	111.1256267	152.0791131
EDIL3	645.8805525	678.724537	902.3170298	748.8162952	692.7677359	1024.825	675.2265167	602.751276	727.0072032	698.2100926	823.9374795	886.7074985	656.1314575	814.4127371
NBPF22P	26.22865188	32.42314667	40.58039552	22.35272523	27.4991773	25.29355318	29.84426593	23.00577389	27.96181551	27.38078794	29.59682719	30.96438884	39.22080942	27.42410237
LINC01340	184.9119958	207.5081387	300.7723433	150.2599863	163.9374032	324.4552339	184.0396399	190.9479233	199.2279355	200.2220118	238.6840902	342.7194855	172.4081414	222.7169526
LINC02234	72.78450897	82.13863823	79.96724999	57.12363114	72.97858592	125.5955744	60.93204294	66.71674428	74.56484136	77.00846609	91.65469065	147.080847	64.5509155	95.56884159
LINC01846	70.16164378	69.16937956	75.19308582	52.15635887	80.38221058	121.234617	79.58470915	72.46818776	99.03142993	57.32852476	98.33784518	127.3762359	74.35611785	112.1895097
SLCO4C1	354.0868004	336.480211	358.0623134	331.5654242	304.6062717	344.5156382	341.9655471	240.4103372	294.7641385	274.6635291	315.0629991	325.1260828	320.3032769	409.6994687
SLCO6A1	195.4034565	214.7132824	217.2244701	166.4036212	162.8797425	248.5745744	180.3091067	124.231179	199.2279355	169.4186254	217.6798903	225.1955552	174.859442	216.0686853
LINC00492	45.90014079	57.64114964	75.19308582	68.29999376	44.42174795	82.85819146	58.44502078	46.01154778	52.42840408	63.31807212	53.46523621	71.0773471	42.4892102	67.31370582
LINC00491	112.7832031	103.7540693	139.6443022	126.665443	105.7660666	139.5506382	118.1335526	124.231179	100.1965056	124.0691954	102.1567906	114.7089859	101.3204243	113.8515765
PAM	1408.478606	1325.025927	1633.95769	1736.061659	1527.262001	1453.071021	1454.907964	1210.103707	1205.853294	1377.595893	1206.78676	1182.276665	1381.716432	1433.532624
PPIP5K2	454.4113938	430.1470792	491.7389104	481.8254105	472.7743175	449.1786168	411.6021676	395.6993109	414.76693	414.9900673	402.8987443	456.0209992	462.478711	494.4648761
NUDT12	32.78581485	42.51034786	51.32226492	53.39817694	32.78748063	40.99299998	37.30533241	44.86125909	37.28242068	40.21553229	37.23471808	39.40922216	51.47731236	39.05857004
LINC01950	294.4166174	288.2057482	424.9006119	300.5199725	286.6260404	471.8555956	283.5205263	243.8612032	279.6181551	302.044317	315.0629991	405.3519993	293.3389704	399.7270679
TMEM232	342.9396233	402.0470187	529.9322238	330.3236062	382.8731609	593.0902125	314.6083034	357.739784	384.4749632	366.2180388	530.8334167	732.5892905	305.5954734	477.0131746
